id,profile_id,timestamp,symbol,underlying_price,predicted_return,predictor_type,step_stopped_at,stop_reason,entered,trade_id
6603,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:59:03.736095-04:00,SPY,634.985,0.007198929786682129,ScalpPredictor,6,confidence 0.007 < 0.25 threshold,0,
6602,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:58:03.185177-04:00,SPY,634.535,0.1135638952255249,ScalpPredictor,6,confidence 0.114 < 0.25 threshold,0,
6601,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-27T15:57:14.336807-04:00,TSLA,361.93,-0.11550558584248681,SwingClassifierPredictor,6,confidence 0.116 < 0.22 threshold,0,
6600,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:57:08.083184-04:00,SPY,634.375,0.07538318634033203,ScalpPredictor,6,confidence 0.075 < 0.25 threshold,0,
6599,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:56:03.223294-04:00,SPY,634.485,,ScalpPredictor,1.1,Cooldown: 10min < 10min threshold,0,
6598,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:55:03.370908-04:00,SPY,634.405,,ScalpPredictor,1.1,Cooldown: 9min < 10min threshold,0,
6597,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:54:03.104187-04:00,SPY,634.0,,ScalpPredictor,1.1,Cooldown: 8min < 10min threshold,0,
6596,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:53:03.182346-04:00,SPY,633.335,,ScalpPredictor,1.1,Cooldown: 7min < 10min threshold,0,
6595,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-27T15:52:16.977035-04:00,TSLA,360.75,-0.1238842882446987,SwingClassifierPredictor,6,confidence 0.124 < 0.22 threshold,0,
6594,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:52:03.654370-04:00,SPY,633.285,,ScalpPredictor,1.1,Cooldown: 6min < 10min threshold,0,
6593,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:51:03.021778-04:00,SPY,633.42,,ScalpPredictor,1.1,Cooldown: 5min < 10min threshold,0,
6592,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:50:03.570682-04:00,SPY,633.495,,ScalpPredictor,1.1,Cooldown: 4min < 10min threshold,0,
6591,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:49:03.440491-04:00,SPY,633.875,,ScalpPredictor,1.1,Cooldown: 3min < 10min threshold,0,
6590,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:48:03.349259-04:00,SPY,633.755,,ScalpPredictor,1.1,Cooldown: 2min < 10min threshold,0,
6589,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-27T15:47:16.458587-04:00,TSLA,360.84000000000003,-0.10655623064494997,SwingClassifierPredictor,6,confidence 0.107 < 0.22 threshold,0,
6588,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:47:03.026610-04:00,SPY,633.445,,ScalpPredictor,1.1,Cooldown: 1min < 10min threshold,0,
6587,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:46:16.864180-04:00,SPY,633.56,-0.2715197205543518,ScalpPredictor,,,1,505466a5-ad09-4995-ad11-2171aa41cf03
6586,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:45:05.016839-04:00,SPY,634.165,-0.16118919849395752,ScalpPredictor,6,confidence 0.161 < 0.25 threshold,0,
6585,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:44:03.924175-04:00,SPY,634.135,-0.24256694316864014,ScalpPredictor,6,confidence 0.243 < 0.25 threshold,0,
6584,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:43:04.021047-04:00,SPY,634.185,-0.18458467721939087,ScalpPredictor,6,confidence 0.185 < 0.25 threshold,0,
6583,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-27T15:42:17.857752-04:00,TSLA,361.22,-0.030038508051327493,SwingClassifierPredictor,6,confidence 0.030 < 0.22 threshold,0,
6582,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:42:04.626392-04:00,SPY,634.23,-0.20560228824615479,ScalpPredictor,6,confidence 0.206 < 0.25 threshold,0,
6581,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:41:07.012261-04:00,SPY,634.415,-0.18839043378829956,ScalpPredictor,6,confidence 0.188 < 0.25 threshold,0,
6580,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:40:03.991051-04:00,SPY,634.685,-0.18522542715072632,ScalpPredictor,6,confidence 0.185 < 0.25 threshold,0,
6579,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:39:03.619454-04:00,SPY,634.935,-0.2107202410697937,ScalpPredictor,6,confidence 0.211 < 0.25 threshold,0,
6578,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:38:04.211152-04:00,SPY,634.815,-0.18104171752929688,ScalpPredictor,6,confidence 0.181 < 0.25 threshold,0,
6577,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-27T15:37:17.247745-04:00,TSLA,361.84000000000003,-0.08080978161478095,SwingClassifierPredictor,6,confidence 0.081 < 0.22 threshold,0,
6576,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:37:04.169767-04:00,SPY,634.935,-0.18093109130859375,ScalpPredictor,6,confidence 0.181 < 0.25 threshold,0,
6575,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:36:06.070799-04:00,SPY,635.025,-0.1781201958656311,ScalpPredictor,6,confidence 0.178 < 0.25 threshold,0,
6574,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:35:03.819048-04:00,SPY,635.205,-0.14339864253997803,ScalpPredictor,6,confidence 0.143 < 0.25 threshold,0,
6573,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:34:04.413770-04:00,SPY,635.045,-0.20360791683197021,ScalpPredictor,6,confidence 0.204 < 0.25 threshold,0,
6572,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:33:03.923258-04:00,SPY,634.775,-0.17057591676712036,ScalpPredictor,6,confidence 0.171 < 0.25 threshold,0,
6571,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-27T15:32:12.872637-04:00,TSLA,361.68,-0.13342935678222748,SwingClassifierPredictor,6,confidence 0.133 < 0.22 threshold,0,
6570,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:32:04.189089-04:00,SPY,635.055,-0.19172543287277222,ScalpPredictor,6,confidence 0.192 < 0.25 threshold,0,
6569,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:31:05.000985-04:00,SPY,634.995,-0.20264685153961182,ScalpPredictor,6,confidence 0.203 < 0.25 threshold,0,
6568,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:30:06.542405-04:00,SPY,635.0,-0.10944175720214844,ScalpPredictor,6,confidence 0.109 < 0.25 threshold,0,
6567,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:29:03.803854-04:00,SPY,634.88,0.02425098419189453,ScalpPredictor,6,confidence 0.024 < 0.25 threshold,0,
6566,ac3ff5ea-f8a8-4046-af54-d52efe8ec7f4,2026-03-27T15:28:03.749271-04:00,SPY,634.795,-0.013150691986083984,ScalpPredictor,6,confidence 0.013 < 0.25 threshold,0,
6565,ad48bf20-1913-4f40-b028-0580c9f48168,2026-03-27T15:27:37.477624-04:00,TSLA,361.56,-0.5331820470658558,SwingClassifierPredictor,9,No contract meets EV threshold,0,
