file,symbol_name,symbol_type,line,exported,used_by,references,behavior_impact,evidence_refs,verdict
options-bot/backend/routes/models.py,horizon,variable,748,TRUE,options-bot/config.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/general_features.py; options-bot/ml/incremental_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/tft_trainer.py; options-bot/ml/trainer.py; options-bot/scripts/train_model.py; options-bot/scripts/walk_forward_backtest.py; options-bot/strategies/base_strategy.py,32,API endpoint,,
options-bot/backend/routes/models.py,years,variable,749,TRUE,options-bot/backend/schemas.py; options-bot/data/alpaca_provider.py; options-bot/data/greeks_calculator.py; options-bot/data/validator.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/ev_filter.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py; options-bot/ml/trainer.py...,35,API endpoint,,
options-bot/backend/routes/models.py,valid_types,variable,753,TRUE,,0,API endpoint,,
options-bot/backend/routes/models.py,default_type,variable,754,TRUE,,0,API endpoint,,
options-bot/backend/routes/models.py,model_type,variable,755,TRUE,options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/schemas.py; options-bot/config.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_predictor.py; options-bot/ml/scalp_trainer.py...,92,API endpoint,,
options-bot/backend/routes/models.py,job_targets,variable,775,TRUE,,0,API endpoint,,
options-bot/backend/routes/models.py,job_fn,variable,784,TRUE,,0,API endpoint,,
options-bot/backend/routes/models.py,thread_name,variable,784,TRUE,,0,API endpoint,,
options-bot/backend/routes/models.py,thread,variable,797,TRUE,options-bot/backend/app.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ml/incremental_trainer.py; options-bot/risk/risk_manager.py; options-bot/strategies/base_strategy.py; options-bot/utils/alerter.py,30,API endpoint,,
options-bot/backend/routes/models.py,type_durations,variable,805,TRUE,,0,API endpoint,,
options-bot/backend/routes/models.py,cursor,variable,841,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ml/incremental_trainer.py; options-bot/risk/risk_manager.py...,111,API endpoint,,
options-bot/backend/routes/models.py,row,variable,842,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py...,264,API endpoint,,
options-bot/backend/routes/models.py,symbols,variable,865,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/main.py...,72,API endpoint,,
options-bot/backend/routes/models.py,symbol,variable,866,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/trades.py; options-bot/backend/schemas.py; options-bot/data/alpaca_provider.py; options-bot/data/earnings_calendar.py; options-bot/data/options_data_fetcher.py; options-bot/data/provider.py...,510,API endpoint,,
options-bot/backend/routes/models.py,preset,variable,867,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/config.py; options-bot/data/options_data_fetcher.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py...,287,API endpoint,,
options-bot/backend/routes/models.py,horizon,variable,870,TRUE,options-bot/config.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/general_features.py; options-bot/ml/incremental_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/tft_trainer.py; options-bot/ml/trainer.py; options-bot/scripts/train_model.py; options-bot/scripts/walk_forward_backtest.py; options-bot/strategies/base_strategy.py,32,API endpoint,,
options-bot/backend/routes/models.py,thread,variable,877,TRUE,options-bot/backend/app.py; options-bot/backend/db_log_handler.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ml/incremental_trainer.py; options-bot/risk/risk_manager.py; options-bot/strategies/base_strategy.py; options-bot/utils/alerter.py,30,API endpoint,,
options-bot/backend/routes/models.py,cursor,variable,909,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ml/incremental_trainer.py; options-bot/risk/risk_manager.py...,111,API endpoint,,
options-bot/backend/routes/models.py,row,variable,910,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py...,264,API endpoint,,
options-bot/backend/routes/models.py,mcursor,variable,928,TRUE,options-bot/backend/routes/profiles.py,6,API endpoint,,
options-bot/backend/routes/models.py,model_row,variable,932,TRUE,options-bot/backend/app.py; options-bot/backend/routes/profiles.py,24,API endpoint,,
options-bot/backend/routes/models.py,cursor,variable,964,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ml/incremental_trainer.py; options-bot/risk/risk_manager.py...,111,API endpoint,,
options-bot/backend/routes/models.py,model_row,variable,968,TRUE,options-bot/backend/app.py; options-bot/backend/routes/profiles.py,24,API endpoint,,
options-bot/backend/routes/models.py,metrics,variable,972,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/schemas.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py...,132,API endpoint,,
options-bot/backend/routes/models.py,features,variable,973,TRUE,options-bot/config.py; options-bot/data/greeks_calculator.py; options-bot/data/options_data_fetcher.py; options-bot/data/vix_provider.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py; options-bot/ml/feature_engineering/general_features.py; options-bot/ml/feature_engineering/scalp_features.py; options-bot/ml/feature_engineering/swing_features.py; options-bot/ml/feedback_queue.py...,250,API endpoint,,
options-bot/backend/routes/models.py,cursor,variable,1014,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ml/incremental_trainer.py; options-bot/risk/risk_manager.py...,111,API endpoint,,
options-bot/backend/routes/models.py,row,variable,1020,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py...,264,API endpoint,,
options-bot/backend/routes/models.py,metrics,variable,1027,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/schemas.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_trainer.py...,132,API endpoint,,
options-bot/backend/routes/models.py,importance,variable,1028,TRUE,options-bot/ml/ensemble_predictor.py; options-bot/ml/lgbm_predictor.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/predictor.py; options-bot/ml/scalp_predictor.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_predictor.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_predictor.py; options-bot/ml/trainer.py...,76,API endpoint,,
options-bot/backend/routes/models.py,cursor,variable,1068,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/main.py; options-bot/ml/incremental_trainer.py; options-bot/risk/risk_manager.py...,111,API endpoint,,
options-bot/backend/routes/models.py,rows,variable,1074,TRUE,options-bot/backend/routes/profiles.py; options-bot/backend/routes/signals.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/data/greeks_calculator.py; options-bot/data/theta_provider.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py; options-bot/ml/incremental_trainer.py...,94,API endpoint,,
options-bot/backend/routes/models.py,resp,variable,69,TRUE,options-bot/backend/routes/system.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/main.py; options-bot/scripts/startup_check.py; options-bot/scripts/validate_data.py; options-bot/utils/alerter.py,76,API endpoint,,
options-bot/backend/routes/models.py,conn,variable,144,TRUE,options-bot/backend/db_log_handler.py; options-bot/backend/routes/trading.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/trainer.py; options-bot/scripts/startup_check.py; options-bot/strategies/base_strategy.py,62,API endpoint,,
options-bot/backend/routes/models.py,importance,variable,177,TRUE,options-bot/ml/ensemble_predictor.py; options-bot/ml/lgbm_predictor.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/predictor.py; options-bot/ml/scalp_predictor.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_predictor.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_predictor.py; options-bot/ml/trainer.py...,76,API endpoint,,
options-bot/backend/routes/models.py,top_importance,variable,217,TRUE,,0,API endpoint,,
options-bot/backend/routes/models.py,_update,function,221,FALSE,,0,API endpoint,,
options-bot/backend/routes/models.py,result,variable,266,TRUE,options-bot/backend/app.py; options-bot/backend/schemas.py; options-bot/data/alpaca_provider.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py...,198,API endpoint,,
options-bot/backend/routes/models.py,result,variable,318,TRUE,options-bot/backend/app.py; options-bot/backend/schemas.py; options-bot/data/alpaca_provider.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py...,198,API endpoint,,
options-bot/backend/routes/models.py,status,variable,324,TRUE,options-bot/backend/app.py; options-bot/backend/database.py; options-bot/backend/routes/profiles.py; options-bot/backend/routes/system.py; options-bot/backend/routes/trades.py; options-bot/backend/routes/trading.py; options-bot/backend/schemas.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/ml/ensemble_predictor.py...,456,API endpoint,,
options-bot/backend/routes/models.py,result,variable,371,TRUE,options-bot/backend/app.py; options-bot/backend/schemas.py; options-bot/data/alpaca_provider.py; options-bot/data/options_data_fetcher.py; options-bot/data/theta_provider.py; options-bot/data/validator.py; options-bot/data/vix_provider.py; options-bot/main.py; options-bot/ml/ensemble_predictor.py; options-bot/ml/feature_engineering/base_features.py...,198,API endpoint,,
options-bot/backend/routes/models.py,_find_sub_models,function,428,FALSE,,0,API endpoint,,
options-bot/backend/routes/models.py,xgb_path,variable,453,TRUE,,0,API endpoint,,
options-bot/backend/routes/models.py,tft_dir,variable,453,TRUE,options-bot/ml/ensemble_predictor.py,3,API endpoint,,
options-bot/backend/routes/models.py,predictor,variable,481,TRUE,options-bot/ml/ensemble_predictor.py; options-bot/ml/incremental_trainer.py; options-bot/ml/lgbm_predictor.py; options-bot/ml/lgbm_trainer.py; options-bot/ml/predictor.py; options-bot/ml/scalp_predictor.py; options-bot/ml/scalp_trainer.py; options-bot/ml/swing_classifier_predictor.py; options-bot/ml/swing_classifier_trainer.py; options-bot/ml/tft_predictor.py...,79,API endpoint,,
